user_id,book_id,borrow_date,return_date,borrow_date,borrow_month,borrow_year,pages,reservation_status,overdue_status,user_role,book_category,book_holding_days
46,36,9/3/2022,9/14/2022,3,9,2022,287,FALSE,1,staff,history,11
64,74,11/29/2024,12/9/2024,29,11,2024,289,FALSE,1,faculty,history,10
61,15,10/15/2021,10/26/2021,15,10,2021,351,FALSE,1,faculty,non-fiction,11
9,7,3/4/2021,3/15/2021,4,3,2021,357,FALSE,1,staff,non-fiction,11
93,32,5/11/2023,5/29/2023,11,5,2023,416,TRUE,1,student,art,18
63,100,6/18/2022,6/25/2022,18,6,2022,173,TRUE,0,faculty,art,7
2,172,8/18/2023,8/26/2023,18,8,2023,255,TRUE,1,student,non-fiction,8
17,183,3/6/2025,3/15/2025,6,3,2025,240,TRUE,1,student,fiction,9
91,99,9/17/2024,9/27/2024,17,9,2024,249,FALSE,1,staff,fiction,10
61,197,4/4/2021,4/6/2021,4,4,2021,99,FALSE,0,student,non-fiction,2
56,48,7/17/2020,7/18/2020,17,7,2020,86,FALSE,0,faculty,non-fiction,1
